"","trt","code","value","time","row","column","temperature","B12","bacteria","rep","combined.trt","dtime","type"
"2245","D2","A12",21.9768,2024-02-24 11:06:00,"D",2,"12","0","0",2,"12 0 0 2",4.96597222222222,"0 0"
"2246","D2","A12",21.6386,2024-02-28 10:59:00,"D",2,"12","0","0",2,"12 0 0 2",8.96111111111111,"0 0"
"2247","D2","A12",21.0924,2024-02-29 11:03:00,"D",2,"12","0","0",2,"12 0 0 2",9.96388888888889,"0 0"
"2248","D2","A12",18.828,2024-03-01 11:59:00,"D",2,"12","0","0",2,"12 0 0 2",11.0027777777778,"0 0"
"2249","D2","A12",25.1296,2024-02-27 11:38:00,"D",2,"12","0","0",2,"12 0 0 2",7.98819444444444,"0 0"
"2250","D2","A12",23.0768,2024-02-19 11:55:00,"D",2,"12","0","0",2,"12 0 0 2",0,"0 0"
"2251","D2","A12",18.722,2024-02-23 11:31:00,"D",2,"12","0","0",2,"12 0 0 2",3.98333333333333,"0 0"
"2252","D2","A12",9.8032,2024-02-20 11:03:00,"D",2,"12","0","0",2,"12 0 0 2",0.963888888888889,"0 0"
"2253","D2","A12",10.7826,2024-02-21 11:02:00,"D",2,"12","0","0",2,"12 0 0 2",1.96319444444444,"0 0"
"2254","D2","A12",13.4376,2024-02-22 11:30:00,"D",2,"12","0","0",2,"12 0 0 2",2.98263888888889,"0 0"
"2255","D2","A12",27.986,2024-02-25 11:35:00,"D",2,"12","0","0",2,"12 0 0 2",5.98611111111111,"0 0"
"2256","D2","A12",28.912,2024-02-26 11:31:00,"D",2,"12","0","0",2,"12 0 0 2",6.98333333333333,"0 0"
"2257","D2","A16",44.2428,2024-02-24 11:06:00,"D",2,"16","0","0",2,"16 0 0 2",4.96597222222222,"0 0"
"2258","D2","A16",22.8694,2024-02-28 10:59:00,"D",2,"16","0","0",2,"16 0 0 2",8.96111111111111,"0 0"
"2259","D2","A16",20.165,2024-02-29 11:03:00,"D",2,"16","0","0",2,"16 0 0 2",9.96388888888889,"0 0"
"2260","D2","A16",17.751,2024-03-01 11:59:00,"D",2,"16","0","0",2,"16 0 0 2",11.0027777777778,"0 0"
"2261","D2","A16",27.2804,2024-02-27 11:38:00,"D",2,"16","0","0",2,"16 0 0 2",7.98819444444444,"0 0"
"2262","D2","A16",25.6456,2024-02-19 11:55:00,"D",2,"16","0","0",2,"16 0 0 2",0,"0 0"
"2263","D2","A16",39.153,2024-02-23 11:31:00,"D",2,"16","0","0",2,"16 0 0 2",3.98333333333333,"0 0"
"2264","D2","A16",13.5082,2024-02-20 11:03:00,"D",2,"16","0","0",2,"16 0 0 2",0.963888888888889,"0 0"
"2265","D2","A16",20.9254,2024-02-21 11:02:00,"D",2,"16","0","0",2,"16 0 0 2",1.96319444444444,"0 0"
"2266","D2","A16",27.9664,2024-02-22 11:30:00,"D",2,"16","0","0",2,"16 0 0 2",2.98263888888889,"0 0"
"2267","D2","A16",37.0902,2024-02-25 11:35:00,"D",2,"16","0","0",2,"16 0 0 2",5.98611111111111,"0 0"
"2268","D2","A16",34.7838,2024-02-26 11:31:00,"D",2,"16","0","0",2,"16 0 0 2",6.98333333333333,"0 0"
"2269","D2","A19",40.6162,2024-02-24 11:06:00,"D",2,"19","0","0",2,"19 0 0 2",4.96597222222222,"0 0"
"2270","D2","A19",19.3734,2024-02-28 10:59:00,"D",2,"19","0","0",2,"19 0 0 2",8.96111111111111,"0 0"
"2271","D2","A19",15.8884,2024-02-29 11:03:00,"D",2,"19","0","0",2,"19 0 0 2",9.96388888888889,"0 0"
"2272","D2","A19",16.523,2024-03-01 11:59:00,"D",2,"19","0","0",2,"19 0 0 2",11.0027777777778,"0 0"
"2273","D2","A19",23.5966,2024-02-27 11:38:00,"D",2,"19","0","0",2,"19 0 0 2",7.98819444444444,"0 0"
"2274","D2","A19",23.6624,2024-02-19 11:55:00,"D",2,"19","0","0",2,"19 0 0 2",0,"0 0"
"2275","D2","A19",45.6474,2024-02-23 11:31:00,"D",2,"19","0","0",2,"19 0 0 2",3.98333333333333,"0 0"
"2276","D2","A19",18.3982,2024-02-20 11:03:00,"D",2,"19","0","0",2,"19 0 0 2",0.963888888888889,"0 0"
"2277","D2","A19",32.7708,2024-02-21 11:02:00,"D",2,"19","0","0",2,"19 0 0 2",1.96319444444444,"0 0"
"2278","D2","A19",46.0246,2024-02-22 11:30:00,"D",2,"19","0","0",2,"19 0 0 2",2.98263888888889,"0 0"
"2279","D2","A19",37.1368,2024-02-25 11:35:00,"D",2,"19","0","0",2,"19 0 0 2",5.98611111111111,"0 0"
"2280","D2","A19",28.1872,2024-02-26 11:31:00,"D",2,"19","0","0",2,"19 0 0 2",6.98333333333333,"0 0"
"2281","D2","A22",59.5608,2024-02-24 11:06:00,"D",2,"22","0","0",2,"22 0 0 2",4.96597222222222,"0 0"
"2282","D2","A22",25.1326,2024-02-28 10:59:00,"D",2,"22","0","0",2,"22 0 0 2",8.96111111111111,"0 0"
"2283","D2","A22",21.8336,2024-02-29 11:03:00,"D",2,"22","0","0",2,"22 0 0 2",9.96388888888889,"0 0"
"2284","D2","A22",19.8208,2024-03-01 11:59:00,"D",2,"22","0","0",2,"22 0 0 2",11.0027777777778,"0 0"
"2285","D2","A22",30.9546,2024-02-27 11:38:00,"D",2,"22","0","0",2,"22 0 0 2",7.98819444444444,"0 0"
"2286","D2","A22",26.9328,2024-02-19 11:55:00,"D",2,"22","0","0",2,"22 0 0 2",0,"0 0"
"2287","D2","A22",54.3712,2024-02-23 11:31:00,"D",2,"22","0","0",2,"22 0 0 2",3.98333333333333,"0 0"
"2288","D2","A22",23.3802,2024-02-20 11:03:00,"D",2,"22","0","0",2,"22 0 0 2",0.963888888888889,"0 0"
"2289","D2","A22",46.7752,2024-02-21 11:02:00,"D",2,"22","0","0",2,"22 0 0 2",1.96319444444444,"0 0"
"2290","D2","A22",56.952,2024-02-22 11:30:00,"D",2,"22","0","0",2,"22 0 0 2",2.98263888888889,"0 0"
"2291","D2","A22",51.4182,2024-02-25 11:35:00,"D",2,"22","0","0",2,"22 0 0 2",5.98611111111111,"0 0"
"2292","D2","A22",40.954,2024-02-26 11:31:00,"D",2,"22","0","0",2,"22 0 0 2",6.98333333333333,"0 0"
"2293","D2","A25",51.7846,2024-02-24 11:06:00,"D",2,"25","0","0",2,"25 0 0 2",4.96597222222222,"0 0"
"2294","D2","A25",20.8124,2024-02-28 10:59:00,"D",2,"25","0","0",2,"25 0 0 2",8.96111111111111,"0 0"
"2295","D2","A25",18.8518,2024-02-29 11:03:00,"D",2,"25","0","0",2,"25 0 0 2",9.96388888888889,"0 0"
"2296","D2","A25",17.6388,2024-03-01 11:59:00,"D",2,"25","0","0",2,"25 0 0 2",11.0027777777778,"0 0"
"2297","D2","A25",23.0738,2024-02-27 11:38:00,"D",2,"25","0","0",2,"25 0 0 2",7.98819444444444,"0 0"
"2298","D2","A25",23.1142,2024-02-19 11:55:00,"D",2,"25","0","0",2,"25 0 0 2",0,"0 0"
"2299","D2","A25",64.5186,2024-02-23 11:31:00,"D",2,"25","0","0",2,"25 0 0 2",3.98333333333333,"0 0"
"2300","D2","A25",24.3218,2024-02-20 11:03:00,"D",2,"25","0","0",2,"25 0 0 2",0.963888888888889,"0 0"
"2301","D2","A25",43.8616,2024-02-21 11:02:00,"D",2,"25","0","0",2,"25 0 0 2",1.96319444444444,"0 0"
"2302","D2","A25",57.3788,2024-02-22 11:30:00,"D",2,"25","0","0",2,"25 0 0 2",2.98263888888889,"0 0"
"2303","D2","A25",41.4198,2024-02-25 11:35:00,"D",2,"25","0","0",2,"25 0 0 2",5.98611111111111,"0 0"
"2304","D2","A25",28.8862,2024-02-26 11:31:00,"D",2,"25","0","0",2,"25 0 0 2",6.98333333333333,"0 0"
"2305","D2","A27",57.728,2024-02-24 11:06:00,"D",2,"27","0","0",2,"27 0 0 2",4.96597222222222,"0 0"
"2306","D2","A27",21.3418,2024-02-28 10:59:00,"D",2,"27","0","0",2,"27 0 0 2",8.96111111111111,"0 0"
"2307","D2","A27",19.2244,2024-02-29 11:03:00,"D",2,"27","0","0",2,"27 0 0 2",9.96388888888889,"0 0"
"2308","D2","A27",16.9664,2024-03-01 11:59:00,"D",2,"27","0","0",2,"27 0 0 2",11.0027777777778,"0 0"
"2309","D2","A27",25.4396,2024-02-27 11:38:00,"D",2,"27","0","0",2,"27 0 0 2",7.98819444444444,"0 0"
"2310","D2","A27",18.1372,2024-02-19 11:55:00,"D",2,"27","0","0",2,"27 0 0 2",0,"0 0"
"2311","D2","A27",57.8182,2024-02-23 11:31:00,"D",2,"27","0","0",2,"27 0 0 2",3.98333333333333,"0 0"
"2312","D2","A27",15.9172,2024-02-20 11:03:00,"D",2,"27","0","0",2,"27 0 0 2",0.963888888888889,"0 0"
"2313","D2","A27",29.0896,2024-02-21 11:02:00,"D",2,"27","0","0",2,"27 0 0 2",1.96319444444444,"0 0"
"2314","D2","A27",45.8142,2024-02-22 11:30:00,"D",2,"27","0","0",2,"27 0 0 2",2.98263888888889,"0 0"
"2315","D2","A27",45.8844,2024-02-25 11:35:00,"D",2,"27","0","0",2,"27 0 0 2",5.98611111111111,"0 0"
"2316","D2","A27",33.1052,2024-02-26 11:31:00,"D",2,"27","0","0",2,"27 0 0 2",6.98333333333333,"0 0"
"2317","D2","X13",63.0958,2024-02-24 11:06:00,"D",2,"13","0","1",2,"13 1 0 2",4.96597222222222,"0 1"
"2318","D2","X13",89.7732,2024-02-28 10:59:00,"D",2,"13","0","1",2,"13 1 0 2",8.96111111111111,"0 1"
"2319","D2","X13",79.2352,2024-02-29 11:03:00,"D",2,"13","0","1",2,"13 1 0 2",9.96388888888889,"0 1"
"2320","D2","X13",78.1116,2024-03-01 11:59:00,"D",2,"13","0","1",2,"13 1 0 2",11.0027777777778,"0 1"
"2321","D2","X13",103.9694,2024-02-27 11:38:00,"D",2,"13","0","1",2,"13 1 0 2",7.98819444444444,"0 1"
"2322","D2","X13",25.766,2024-02-19 11:55:00,"D",2,"13","0","1",2,"13 1 0 2",0,"0 1"
"2323","D2","X13",48.358,2024-02-23 11:31:00,"D",2,"13","0","1",2,"13 1 0 2",3.98333333333333,"0 1"
"2324","D2","X13",12.279,2024-02-20 11:03:00,"D",2,"13","0","1",2,"13 1 0 2",0.963888888888889,"0 1"
"2325","D2","X13",22.354,2024-02-21 11:02:00,"D",2,"13","0","1",2,"13 1 0 2",1.96319444444444,"0 1"
"2326","D2","X13",28.2914,2024-02-22 11:30:00,"D",2,"13","0","1",2,"13 1 0 2",2.98263888888889,"0 1"
"2327","D2","X13",101.4856,2024-02-25 11:35:00,"D",2,"13","0","1",2,"13 1 0 2",5.98611111111111,"0 1"
"2328","D2","X13",101.5856,2024-02-26 11:31:00,"D",2,"13","0","1",2,"13 1 0 2",6.98333333333333,"0 1"
"2329","D2","X20",128.1658,2024-02-24 11:06:00,"D",2,"20","0","1",2,"20 1 0 2",4.96597222222222,"0 1"
"2330","D2","X20",91.833,2024-02-28 10:59:00,"D",2,"20","0","1",2,"20 1 0 2",8.96111111111111,"0 1"
"2331","D2","X20",77.1638,2024-02-29 11:03:00,"D",2,"20","0","1",2,"20 1 0 2",9.96388888888889,"0 1"
"2332","D2","X20",60.0566,2024-03-01 11:59:00,"D",2,"20","0","1",2,"20 1 0 2",11.0027777777778,"0 1"
"2333","D2","X20",118.9348,2024-02-27 11:38:00,"D",2,"20","0","1",2,"20 1 0 2",7.98819444444444,"0 1"
"2334","D2","X20",28.8212,2024-02-19 11:55:00,"D",2,"20","0","1",2,"20 1 0 2",0,"0 1"
"2335","D2","X20",132.1896,2024-02-23 11:31:00,"D",2,"20","0","1",2,"20 1 0 2",3.98333333333333,"0 1"
"2336","D2","X20",20.243,2024-02-20 11:03:00,"D",2,"20","0","1",2,"20 1 0 2",0.963888888888889,"0 1"
"2337","D2","X20",57.4668,2024-02-21 11:02:00,"D",2,"20","0","1",2,"20 1 0 2",1.96319444444444,"0 1"
"2338","D2","X20",102.6066,2024-02-22 11:30:00,"D",2,"20","0","1",2,"20 1 0 2",2.98263888888889,"0 1"
"2339","D2","X20",139.9242,2024-02-25 11:35:00,"D",2,"20","0","1",2,"20 1 0 2",5.98611111111111,"0 1"
"2340","D2","X20",121.6204,2024-02-26 11:31:00,"D",2,"20","0","1",2,"20 1 0 2",6.98333333333333,"0 1"
"2341","D2","X22",152.63,2024-02-24 11:06:00,"D",2,"22","0","1",2,"22 1 0 2",4.96597222222222,"0 1"
"2342","D2","X22",132.1774,2024-02-28 10:59:00,"D",2,"22","0","1",2,"22 1 0 2",8.96111111111111,"0 1"
"2343","D2","X22",108.9382,2024-02-29 11:03:00,"D",2,"22","0","1",2,"22 1 0 2",9.96388888888889,"0 1"
"2344","D2","X22",81.6136,2024-03-01 11:59:00,"D",2,"22","0","1",2,"22 1 0 2",11.0027777777778,"0 1"
"2345","D2","X22",192.642,2024-02-27 11:38:00,"D",2,"22","0","1",2,"22 1 0 2",7.98819444444444,"0 1"
"2346","D2","X22",33.6748,2024-02-19 11:55:00,"D",2,"22","0","1",2,"22 1 0 2",0,"0 1"
"2347","D2","X22",177.7302,2024-02-23 11:31:00,"D",2,"22","0","1",2,"22 1 0 2",3.98333333333333,"0 1"
"2348","D2","X22",29.1998,2024-02-20 11:03:00,"D",2,"22","0","1",2,"22 1 0 2",0.963888888888889,"0 1"
"2349","D2","X22",84.1864,2024-02-21 11:02:00,"D",2,"22","0","1",2,"22 1 0 2",1.96319444444444,"0 1"
"2350","D2","X22",126.7866,2024-02-22 11:30:00,"D",2,"22","0","1",2,"22 1 0 2",2.98263888888889,"0 1"
"2351","D2","X22",232.138,2024-02-25 11:35:00,"D",2,"22","0","1",2,"22 1 0 2",5.98611111111111,"0 1"
"2352","D2","X22",216.9814,2024-02-26 11:31:00,"D",2,"22","0","1",2,"22 1 0 2",6.98333333333333,"0 1"
"2353","D2","X25",192.1564,2024-02-24 11:06:00,"D",2,"25","0","1",2,"25 1 0 2",4.96597222222222,"0 1"
"2354","D2","X25",82.4218,2024-02-28 10:59:00,"D",2,"25","0","1",2,"25 1 0 2",8.96111111111111,"0 1"
"2355","D2","X25",71.1414,2024-02-29 11:03:00,"D",2,"25","0","1",2,"25 1 0 2",9.96388888888889,"0 1"
"2356","D2","X25",60.3066,2024-03-01 11:59:00,"D",2,"25","0","1",2,"25 1 0 2",11.0027777777778,"0 1"
"2357","D2","X25",102.3662,2024-02-27 11:38:00,"D",2,"25","0","1",2,"25 1 0 2",7.98819444444444,"0 1"
"2358","D2","X25",30.0244,2024-02-19 11:55:00,"D",2,"25","0","1",2,"25 1 0 2",0,"0 1"
"2359","D2","X25",178.094,2024-02-23 11:31:00,"D",2,"25","0","1",2,"25 1 0 2",3.98333333333333,"0 1"
"2360","D2","X25",31.429,2024-02-20 11:03:00,"D",2,"25","0","1",2,"25 1 0 2",0.963888888888889,"0 1"
"2361","D2","X25",88.6376,2024-02-21 11:02:00,"D",2,"25","0","1",2,"25 1 0 2",1.96319444444444,"0 1"
"2362","D2","X25",133.4222,2024-02-22 11:30:00,"D",2,"25","0","1",2,"25 1 0 2",2.98263888888889,"0 1"
"2363","D2","X25",195.6434,2024-02-25 11:35:00,"D",2,"25","0","1",2,"25 1 0 2",5.98611111111111,"0 1"
"2364","D2","X25",132.2914,2024-02-26 11:31:00,"D",2,"25","0","1",2,"25 1 0 2",6.98333333333333,"0 1"
"2365","D2","X27",134.53,2024-02-24 11:06:00,"D",2,"27","0","1",2,"27 1 0 2",4.96597222222222,"0 1"
"2366","D2","X27",121.2828,2024-02-28 10:59:00,"D",2,"27","0","1",2,"27 1 0 2",8.96111111111111,"0 1"
"2367","D2","X27",105.0784,2024-02-29 11:03:00,"D",2,"27","0","1",2,"27 1 0 2",9.96388888888889,"0 1"
"2368","D2","X27",86.1234,2024-03-01 11:59:00,"D",2,"27","0","1",2,"27 1 0 2",11.0027777777778,"0 1"
"2369","D2","X27",161.9456,2024-02-27 11:38:00,"D",2,"27","0","1",2,"27 1 0 2",7.98819444444444,"0 1"
"2370","D2","X27",26.0372,2024-02-19 11:55:00,"D",2,"27","0","1",2,"27 1 0 2",0,"0 1"
"2371","D2","X27",107.3118,2024-02-23 11:31:00,"D",2,"27","0","1",2,"27 1 0 2",3.98333333333333,"0 1"
"2372","D2","X27",20.4726,2024-02-20 11:03:00,"D",2,"27","0","1",2,"27 1 0 2",0.963888888888889,"0 1"
"2373","D2","X27",43.7696,2024-02-21 11:02:00,"D",2,"27","0","1",2,"27 1 0 2",1.96319444444444,"0 1"
"2374","D2","X27",81.2878,2024-02-22 11:30:00,"D",2,"27","0","1",2,"27 1 0 2",2.98263888888889,"0 1"
"2375","D2","X27",162.168,2024-02-25 11:35:00,"D",2,"27","0","1",2,"27 1 0 2",5.98611111111111,"0 1"
"2376","D2","X27",159.9232,2024-02-26 11:31:00,"D",2,"27","0","1",2,"27 1 0 2",6.98333333333333,"0 1"
"2377","D3","A12",10.7788,2024-02-20 11:03:00,"D",3,"12","0","0",3,"12 0 0 3",0.963888888888889,"0 0"
"2378","D3","A12",34.7932,2024-02-25 11:35:00,"D",3,"12","0","0",3,"12 0 0 3",5.98611111111111,"0 0"
"2379","D3","A12",27.102,2024-02-24 11:06:00,"D",3,"12","0","0",3,"12 0 0 3",4.96597222222222,"0 0"
"2380","D3","A12",23.6904,2024-02-23 11:31:00,"D",3,"12","0","0",3,"12 0 0 3",3.98333333333333,"0 0"
"2381","D3","A12",16.779,2024-02-22 11:30:00,"D",3,"12","0","0",3,"12 0 0 3",2.98263888888889,"0 0"
"2382","D3","A12",26.2362,2024-02-27 11:38:00,"D",3,"12","0","0",3,"12 0 0 3",7.98819444444444,"0 0"
"2383","D3","A12",30.2936,2024-02-26 11:31:00,"D",3,"12","0","0",3,"12 0 0 3",6.98333333333333,"0 0"
"2384","D3","A12",22.3932,2024-02-19 11:55:00,"D",3,"12","0","0",3,"12 0 0 3",0,"0 0"
"2385","D3","A12",21.0884,2024-02-29 11:03:00,"D",3,"12","0","0",3,"12 0 0 3",9.96388888888889,"0 0"
"2386","D3","A12",22.3632,2024-02-28 10:59:00,"D",3,"12","0","0",3,"12 0 0 3",8.96111111111111,"0 0"
"2387","D3","A12",13.0016,2024-02-21 11:02:00,"D",3,"12","0","0",3,"12 0 0 3",1.96319444444444,"0 0"
"2388","D3","A12",18.9862,2024-03-01 11:59:00,"D",3,"12","0","0",3,"12 0 0 3",11.0027777777778,"0 0"
"2389","D3","A16",15.3422,2024-02-20 11:03:00,"D",3,"16","0","0",3,"16 0 0 3",0.963888888888889,"0 0"
"2390","D3","A16",52.9332,2024-02-25 11:35:00,"D",3,"16","0","0",3,"16 0 0 3",5.98611111111111,"0 0"
"2391","D3","A16",59.298,2024-02-24 11:06:00,"D",3,"16","0","0",3,"16 0 0 3",4.96597222222222,"0 0"
"2392","D3","A16",53.7912,2024-02-23 11:31:00,"D",3,"16","0","0",3,"16 0 0 3",3.98333333333333,"0 0"
"2393","D3","A16",38.359,2024-02-22 11:30:00,"D",3,"16","0","0",3,"16 0 0 3",2.98263888888889,"0 0"
"2394","D3","A16",36.3606,2024-02-27 11:38:00,"D",3,"16","0","0",3,"16 0 0 3",7.98819444444444,"0 0"
"2395","D3","A16",46.8966,2024-02-26 11:31:00,"D",3,"16","0","0",3,"16 0 0 3",6.98333333333333,"0 0"
"2396","D3","A16",26.69,2024-02-19 11:55:00,"D",3,"16","0","0",3,"16 0 0 3",0,"0 0"
"2397","D3","A16",27.206,2024-02-29 11:03:00,"D",3,"16","0","0",3,"16 0 0 3",9.96388888888889,"0 0"
"2398","D3","A16",30.7904,2024-02-28 10:59:00,"D",3,"16","0","0",3,"16 0 0 3",8.96111111111111,"0 0"
"2399","D3","A16",26.479,2024-02-21 11:02:00,"D",3,"16","0","0",3,"16 0 0 3",1.96319444444444,"0 0"
"2400","D3","A16",24.4668,2024-03-01 11:59:00,"D",3,"16","0","0",3,"16 0 0 3",11.0027777777778,"0 0"
"2401","D3","A19",19.1204,2024-02-20 11:03:00,"D",3,"19","0","0",3,"19 0 0 3",0.963888888888889,"0 0"
"2402","D3","A19",37.6774,2024-02-25 11:35:00,"D",3,"19","0","0",3,"19 0 0 3",5.98611111111111,"0 0"
"2403","D3","A19",42.2596,2024-02-24 11:06:00,"D",3,"19","0","0",3,"19 0 0 3",4.96597222222222,"0 0"
"2404","D3","A19",47.1156,2024-02-23 11:31:00,"D",3,"19","0","0",3,"19 0 0 3",3.98333333333333,"0 0"
"2405","D3","A19",49.29,2024-02-22 11:30:00,"D",3,"19","0","0",3,"19 0 0 3",2.98263888888889,"0 0"
"2406","D3","A19",24.1362,2024-02-27 11:38:00,"D",3,"19","0","0",3,"19 0 0 3",7.98819444444444,"0 0"
"2407","D3","A19",28.0926,2024-02-26 11:31:00,"D",3,"19","0","0",3,"19 0 0 3",6.98333333333333,"0 0"
"2408","D3","A19",23.942,2024-02-19 11:55:00,"D",3,"19","0","0",3,"19 0 0 3",0,"0 0"
"2409","D3","A19",16.4624,2024-02-29 11:03:00,"D",3,"19","0","0",3,"19 0 0 3",9.96388888888889,"0 0"
"2410","D3","A19",19.4002,2024-02-28 10:59:00,"D",3,"19","0","0",3,"19 0 0 3",8.96111111111111,"0 0"
"2411","D3","A19",36.5622,2024-02-21 11:02:00,"D",3,"19","0","0",3,"19 0 0 3",1.96319444444444,"0 0"
"2412","D3","A19",17.0374,2024-03-01 11:59:00,"D",3,"19","0","0",3,"19 0 0 3",11.0027777777778,"0 0"
"2413","D3","A22",24.5496,2024-02-20 11:03:00,"D",3,"22","0","0",3,"22 0 0 3",0.963888888888889,"0 0"
"2414","D3","A22",49.8886,2024-02-25 11:35:00,"D",3,"22","0","0",3,"22 0 0 3",5.98611111111111,"0 0"
"2415","D3","A22",58.6014,2024-02-24 11:06:00,"D",3,"22","0","0",3,"22 0 0 3",4.96597222222222,"0 0"
"2416","D3","A22",54.7386,2024-02-23 11:31:00,"D",3,"22","0","0",3,"22 0 0 3",3.98333333333333,"0 0"
"2417","D3","A22",57.6754,2024-02-22 11:30:00,"D",3,"22","0","0",3,"22 0 0 3",2.98263888888889,"0 0"
"2418","D3","A22",29.2594,2024-02-27 11:38:00,"D",3,"22","0","0",3,"22 0 0 3",7.98819444444444,"0 0"
"2419","D3","A22",38.4486,2024-02-26 11:31:00,"D",3,"22","0","0",3,"22 0 0 3",6.98333333333333,"0 0"
"2420","D3","A22",26.9374,2024-02-19 11:55:00,"D",3,"22","0","0",3,"22 0 0 3",0,"0 0"
"2421","D3","A22",20.9534,2024-02-29 11:03:00,"D",3,"22","0","0",3,"22 0 0 3",9.96388888888889,"0 0"
"2422","D3","A22",24.3348,2024-02-28 10:59:00,"D",3,"22","0","0",3,"22 0 0 3",8.96111111111111,"0 0"
"2423","D3","A22",49.5182,2024-02-21 11:02:00,"D",3,"22","0","0",3,"22 0 0 3",1.96319444444444,"0 0"
"2424","D3","A22",19.1766,2024-03-01 11:59:00,"D",3,"22","0","0",3,"22 0 0 3",11.0027777777778,"0 0"
"2425","D3","A25",26.7534,2024-02-20 11:03:00,"D",3,"25","0","0",3,"25 0 0 3",0.963888888888889,"0 0"
"2426","D3","A25",46.4132,2024-02-25 11:35:00,"D",3,"25","0","0",3,"25 0 0 3",5.98611111111111,"0 0"
"2427","D3","A25",57.6824,2024-02-24 11:06:00,"D",3,"25","0","0",3,"25 0 0 3",4.96597222222222,"0 0"
"2428","D3","A25",73.7374,2024-02-23 11:31:00,"D",3,"25","0","0",3,"25 0 0 3",3.98333333333333,"0 0"
"2429","D3","A25",64.3238,2024-02-22 11:30:00,"D",3,"25","0","0",3,"25 0 0 3",2.98263888888889,"0 0"
"2430","D3","A25",26.6826,2024-02-27 11:38:00,"D",3,"25","0","0",3,"25 0 0 3",7.98819444444444,"0 0"
"2431","D3","A25",33.1842,2024-02-26 11:31:00,"D",3,"25","0","0",3,"25 0 0 3",6.98333333333333,"0 0"
"2432","D3","A25",23.1558,2024-02-19 11:55:00,"D",3,"25","0","0",3,"25 0 0 3",0,"0 0"
"2433","D3","A25",21.631,2024-02-29 11:03:00,"D",3,"25","0","0",3,"25 0 0 3",9.96388888888889,"0 0"
"2434","D3","A25",24.1958,2024-02-28 10:59:00,"D",3,"25","0","0",3,"25 0 0 3",8.96111111111111,"0 0"
"2435","D3","A25",50.1508,2024-02-21 11:02:00,"D",3,"25","0","0",3,"25 0 0 3",1.96319444444444,"0 0"
"2436","D3","A25",20.2078,2024-03-01 11:59:00,"D",3,"25","0","0",3,"25 0 0 3",11.0027777777778,"0 0"
"2437","D3","A27",15.987,2024-02-20 11:03:00,"D",3,"27","0","0",3,"27 0 0 3",0.963888888888889,"0 0"
"2438","D3","A27",45.7166,2024-02-25 11:35:00,"D",3,"27","0","0",3,"27 0 0 3",5.98611111111111,"0 0"
"2439","D3","A27",53.6518,2024-02-24 11:06:00,"D",3,"27","0","0",3,"27 0 0 3",4.96597222222222,"0 0"
"2440","D3","A27",54.6516,2024-02-23 11:31:00,"D",3,"27","0","0",3,"27 0 0 3",3.98333333333333,"0 0"
"2441","D3","A27",43.6332,2024-02-22 11:30:00,"D",3,"27","0","0",3,"27 0 0 3",2.98263888888889,"0 0"
"2442","D3","A27",25.4868,2024-02-27 11:38:00,"D",3,"27","0","0",3,"27 0 0 3",7.98819444444444,"0 0"
"2443","D3","A27",32.6358,2024-02-26 11:31:00,"D",3,"27","0","0",3,"27 0 0 3",6.98333333333333,"0 0"
"2444","D3","A27",18.5286,2024-02-19 11:55:00,"D",3,"27","0","0",3,"27 0 0 3",0,"0 0"
"2445","D3","A27",17.9956,2024-02-29 11:03:00,"D",3,"27","0","0",3,"27 0 0 3",9.96388888888889,"0 0"
"2446","D3","A27",20.541,2024-02-28 10:59:00,"D",3,"27","0","0",3,"27 0 0 3",8.96111111111111,"0 0"
"2447","D3","A27",28.4442,2024-02-21 11:02:00,"D",3,"27","0","0",3,"27 0 0 3",1.96319444444444,"0 0"
"2448","D3","A27",15.4908,2024-03-01 11:59:00,"D",3,"27","0","0",3,"27 0 0 3",11.0027777777778,"0 0"
"2449","D3","X13",14.0574,2024-02-20 11:03:00,"D",3,"13","0","1",3,"13 1 0 3",0.963888888888889,"0 1"
"2450","D3","X13",106.8552,2024-02-25 11:35:00,"D",3,"13","0","1",3,"13 1 0 3",5.98611111111111,"0 1"
"2451","D3","X13",91.1924,2024-02-24 11:06:00,"D",3,"13","0","1",3,"13 1 0 3",4.96597222222222,"0 1"
"2452","D3","X13",68.514,2024-02-23 11:31:00,"D",3,"13","0","1",3,"13 1 0 3",3.98333333333333,"0 1"
"2453","D3","X13",38.0678,2024-02-22 11:30:00,"D",3,"13","0","1",3,"13 1 0 3",2.98263888888889,"0 1"
"2454","D3","X13",111.9244,2024-02-27 11:38:00,"D",3,"13","0","1",3,"13 1 0 3",7.98819444444444,"0 1"
"2455","D3","X13",106.3,2024-02-26 11:31:00,"D",3,"13","0","1",3,"13 1 0 3",6.98333333333333,"0 1"
"2456","D3","X13",24.7918,2024-02-19 11:55:00,"D",3,"13","0","1",3,"13 1 0 3",0,"0 1"
"2457","D3","X13",84.7356,2024-02-29 11:03:00,"D",3,"13","0","1",3,"13 1 0 3",9.96388888888889,"0 1"
"2458","D3","X13",99.229,2024-02-28 10:59:00,"D",3,"13","0","1",3,"13 1 0 3",8.96111111111111,"0 1"
"2459","D3","X13",22.3662,2024-02-21 11:02:00,"D",3,"13","0","1",3,"13 1 0 3",1.96319444444444,"0 1"
"2460","D3","X13",84.555,2024-03-01 11:59:00,"D",3,"13","0","1",3,"13 1 0 3",11.0027777777778,"0 1"
"2461","D3","X20",23.043,2024-02-20 11:03:00,"D",3,"20","0","1",3,"20 1 0 3",0.963888888888889,"0 1"
